"track_id","duration_ms","name","popularity","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence","id"
"64aAN1wm0fhLuwXVoDaTNk",233813,"Albatross",28,0.976,0.238,0.181,0.0587,7,0.0793,-11.652,1,0.0342,72.689,5,0.0808,16
"6ARgq6vnDSjxsfpB7oUQ5k",263893,"Ether & Wood",46,0.928,0.442,0.254,0.00011,2,0.105,-10.11,1,0.0266,78.883,4,0.217,16
"7fgQEAwQRT8DcGczZkzbyR",195733,"Buoyant",24,0.964,0.467,0.2,9.68e-06,0,0.111,-13.196,1,0.0309,139.566,3,0.075,16
"7xzc41VeVZJ24vEMKJl4Xe",179000,"The Threshold",23,0.87,0.473,0.239,0.00546,9,0.12,-10.501,1,0.0319,84.395,4,0.313,16
"03JEPsTVmFzCNJPanEyMnq",432786,"Lost and Found (Found Mix)",9,0.491,0.491,0.441,0.127,1,0.0602,-12.605,0,0.0464,121.835,4,0.185,17
"0t0hsYPyMuE4siG7GkDded",152000,"Lost and Found (Lost Mix)",20,0.0188,0.386,0.513,6.57e-05,6,0.141,-12.342,1,0.0434,119.864,5,0.152,17
"0VV4b7bpvoZqzuio6J15YI",267623,"Runaway",8,0.0086,0.514,0.634,0.847,1,0.188,-12.395,1,0.0556,129.97,4,0.0819,17
"2cP7jmS7Jji4ThDRzI6gYt",278734,"35",14,0.0133,0.773,0.904,0.755,0,0.388,-7.806,1,0.0695,104.001,4,0.801,17
"3tmBAAry7XWr4BzHjVDa0h",300008,"Rest Yr Troubles Over Me",9,0.201,0.226,0.324,0.515,2,0.069,-15.804,1,0.0656,107.452,3,0.0345,17
"4261S6tjZlckFhOxz5Fkj2",212659,"Deadlock",13,0.0033,0.671,0.384,0.781,1,0.103,-11,1,0.0398,94.994,4,0.133,17
"4iZEgPewEo5L79gcom7QVE",315255,"Nervous Silk",11,0.199,0.42,0.56,0.393,10,0.0907,-13.373,0,0.111,133.832,4,0.258,17
"4jPGf8NTH7H5L9zbH8r7KK",216606,"Dazzle Anew",17,0.00259,0.378,0.524,0.288,7,0.081,-12.072,1,0.053,102.15,3,0.0672,17
"5C2sKPMBTAP4ug2LrFUDPd",197389,"Silica",10,0.0405,0.515,0.431,0.541,1,0.286,-14.232,1,0.363,85.972,5,0.13,17
"6z65NnnF0GtHWOkQV8tGZv",69740,"Another Knot",12,0.00314,0.212,0.675,0.394,7,0.408,-11.998,1,0.106,127.222,4,0.0372,17
"75vG2Zadt1GyuaozT2XiOB",358488,"Secret Snake",10,0.00445,0.519,0.478,0.815,6,0.332,-12.033,1,0.0468,109.99,4,0.0398,17
"0GFdh2alLLCJnLHuzdsQ2e",304338,"Long Road, No Turns",32,1.84e-05,0.37,0.925,0.00352,4,0.326,-5.801,1,0.11,165.007,3,0.384,18
"191UwUWbRezbSTdtWrAvlJ",295419,"Daughter",28,0.00169,0.607,0.622,0.735,7,0.164,-7.967,0,0.0406,120.023,4,0.356,18
"1WyFWVekqqcboBuFAaBREz",287511,"Less Sex",33,0.00539,0.572,0.494,0.35,7,0.4,-9.511,1,0.0366,98.012,4,0.535,18
"2PY9VbSkb1CjAnLbfA3AHC",269333,"Guest House",30,0.000199,0.253,0.76,0.517,3,0.0719,-6.031,1,0.0568,189.983,3,0.0905,18
"3fw7hTlUNPuxw2HY9IAWoo",426463,"Satan in the Wait",35,4.37e-06,0.39,0.732,0.466,2,0.294,-5.944,0,0.0355,74.986,4,0.228,18
"3HfIdg9M19rKLagHDEuYxO",165913,"The Lords Song",28,8.09e-05,0.354,0.947,6.44e-06,1,0.172,-3.77,1,0.106,173.891,4,0.312,18
"4B3AUV2IpzCR4wryviaE7s",129529,"The Flammable Man",30,3.39e-06,0.345,0.854,0.243,1,0.702,-5.212,1,0.0489,101.999,4,0.24,18
"4OeBineMVaQnHhgk1v9XXE",448140,"Ocean Song",29,6.12e-05,0.389,0.741,0.000322,8,0.617,-5.618,1,0.0869,75.012,4,0.345,18
"5iqrS810VqTopv50q0zn23",355737,"City Song",33,0.00166,0.489,0.607,0.658,5,0.447,-11.621,0,0.0621,149.823,4,0.182,18
"6Rhii7kYzUBa3l32JmF708",235907,"The Reason They Hate Me",38,1.15e-05,0.539,0.94,0.149,11,0.174,-5.721,1,0.0359,130.01,4,0.45,18
"0pM91oR6zMZcepPBklxO8Q",239303,"Two Slow Dancers",63,0.791,0.37,0.11,0.000575,0,0.0997,-13.176,1,0.0295,82.899,4,0.0579,19
"2fCdOF4nBAeQaXW84WjoiU",143570,"Geyser",59,0.00248,0.0996,0.609,0,7,0.0841,-4.913,1,0.0421,48.717,4,0.128,19
"2nifujUVU1XyhTSHI2kQ8g",141978,"Why Didn't You Stop Me?",67,0.000358,0.609,0.859,0.111,0,0.0749,-5.215,1,0.0436,120.038,4,0.558,19
"2P5yIMu2DNeMXTyOANKS6k",193429,"Nobody",78,0.07,0.398,0.717,0,0,0.085,-5.253,1,0.0398,117.296,4,0.487,19
"3bjPPTMGBp8e36BYJaXDO2",110919,"Lonesome Love",57,0.33,0.534,0.724,2.76e-06,2,0.676,-7.342,1,0.0427,117.844,4,0.201,19
"3Eu47MEKQ27HOIonzTgB0e",123159,"A Horse Named Cold Air",51,0.975,0.296,0.0828,0.000367,7,0.0846,-14.656,1,0.0369,73.239,4,0.121,19
"3jjsRKEsF42ccXf8kWR3nu",128198,"Washing Machine Heart",84,0.0092,0.613,0.822,0.506,9,0.429,-4.087,1,0.026,105.997,4,0.567,19
"3pANfZVFdtuVnJsE6xa5Ox",137141,"Me and My Husband",77,0.0467,0.497,0.638,0,1,0.385,-5.31,1,0.0274,172.01,4,0.77,19
"47tkc0WVv9y0ZwPVh93g9Q",103560,"Blue Light",54,0.473,0.243,0.419,0.0676,2,0.284,-6.325,1,0.0277,91.164,3,0.196,19
"51vArgRF64yIWk3JIcRITo",136667,"Pink in the Night",66,0.162,0.208,0.413,0,2,0.297,-9.643,1,0.0312,103.071,4,0.113,19
"6DkFiavp15l8YTHQXuFuEZ",92384,"Come into the Water",56,0.634,0.402,0.381,0.00013,8,0.171,-10.609,0,0.027,90.068,4,0.365,19
"6QqUgSjdtWhqsEdz72XhCD",135313,"Remember My Name",58,0.000508,0.313,0.691,0.423,11,0.185,-3.001,1,0.0345,203.981,4,0.595,19
"6zg1bV9ESNLTmtB0Os3FA4",112910,"Old Friend",60,0.374,0.578,0.445,1.83e-05,10,0.225,-9.129,1,0.023,89.946,4,0.333,19
"7fd3aMiuwHWKsTdZafjOfZ",156145,"A Pearl",75,0.0496,0.295,0.637,0.0236,8,0.112,-4.043,1,0.0288,84.551,4,0.221,19
"1ESw992zEF0UyTZXxFJXR5",261109,"whisper",27,0.807,0.179,0.377,0.00047,7,0.0899,-8.253,0,0.0385,170.048,5,0.285,20
"1In3mn29kU5e2YhpKVeQWp",241038,"invoice",16,0.488,0.425,0.402,0,9,0.167,-10.104,0,0.0478,129.684,4,0.156,20
"1JFZjBnl94O6rk7kCkQGh0",211784,"messy",32,0.588,0.453,0.562,0.00014,8,0.111,-9.163,1,0.14,134.113,4,0.331,20
"2Cb87moIh6Jfpha5YwoxZL",199410,"mourning song",28,0.801,0.502,0.432,8.85e-05,0,0.0998,-8.757,1,0.069,79.927,4,0.247,20
"2rxmRXl2GDGNqBZKBEIL9C",223261,"wrong tree",19,0.721,0.589,0.53,3.47e-05,1,0.101,-9.074,1,0.0703,74.958,3,0.321,20
"3E9Ih0BUDvsCAJXP65zzmS",200502,"slow syrup",15,0.696,0.329,0.519,0.000125,1,0.288,-8.662,0,0.0532,68.506,3,0.107,20
"3GA4fZVO5GKBGB6Ub6iB2Y",194916,"fragrant",19,0.314,0.725,0.315,3.48e-05,6,0.114,-11.603,0,0.0544,80.005,4,0.185,20
"7acDokJ0k9qJm1TAbOsSNm",209330,"seedless",19,0.525,0.624,0.338,0,8,0.101,-9.581,1,0.0997,59.576,4,0.254,20
"7E6itySyROPkO5PTWk5EKC",168131,"waft",17,0.708,0.419,0.396,0,0,0.123,-10.661,1,0.0532,127.699,4,0.302,20
"7frwQQu06pNZ9AlB2DLK4O",263053,"bless ur heart",31,0.775,0.31,0.38,9.06e-05,9,0.105,-10.361,0,0.0533,84.641,5,0.284,20
"7px9G7htCCcMlkUR4Szrr4",218368,"cherubim",29,0.174,0.368,0.592,1.95e-06,0,0.218,-7.939,1,0.0475,141.82,4,0.177,20
"0A5jFU5XSqEaREBotTK6Hg",242172,"Pearly Gates",34,0.00239,0.581,0.914,0.0636,7,0.357,-5.577,1,0.0359,88.95,4,0.748,21
"1bmI4c3p9OxjLrSrorcVUr",245834,"L-Over",50,0.428,0.553,0.767,0,1,0.292,-6.584,1,0.0526,89.001,4,0.491,21
"1Rtcq2RErgV3NuQvKdCNf6",189841,"Rosebud",37,0.593,0.749,0.873,0.662,11,0.107,-6.395,0,0.0568,103.991,4,0.83,21
"1TottpXvpyG2bvp7OmlIZz",174235,"M.A.H.",34,0.173,0.452,0.914,2.65e-06,9,0.495,-4.083,1,0.0797,114.877,4,0.356,21
"2cbzjMyNO1jfIMpRHA3Ada",267959,"Rage of Plastics",33,0.0528,0.582,0.711,0.00132,9,0.222,-4.982,0,0.0445,135.32,3,0.631,21
"2onVAZJVHZMn5Nhpen89FF",224234,"Velvet 4 Sale",32,0.108,0.461,0.777,0.000157,4,0.394,-5.455,0,0.0434,133.515,4,0.458,21
"3NWE2BQGFKu1ozyCrsn60N",12557,"Traviata",0,0.00684,0,0.103,0.0399,7,0.121,-20.492,1,0,0,0,0,21
"3RcxuHAcqHdpR6elDF3gmB",25918,"Why Do I Lose My Voice When I Have Something to Say",0,0.992,0.486,0.791,0.0207,8,0.658,-13.918,0,0.884,84.317,1,0.302,21
"73RsPdNjm00TQRYWNl6ZPk",210716,"Poem",31,0.358,0.665,0.738,0.753,9,0.111,-7.92,1,0.0337,106,4,0.366,21
"7hZK2zVnzCirpwFEQMKI1a",203381,"Incidental Boogie",29,0.00123,0.522,0.922,0.615,10,0.339,-4.333,0,0.0367,91.967,4,0.286,21
"7vZpXEMtxxXrYvHoANeYRH",468584,"Time",32,0.000837,0.503,0.828,0.32,0,0.123,-6.087,1,0.044,151.487,4,0.365,21
"09CViXNGyH05AItXMtM6fC",217120,"Lord",31,0.74,0.226,0.328,0.0108,10,0.0851,-9.804,1,0.033,175.558,3,0.119,22
"1kYFGeEN51u0SgAVOyUJNI",193669,"Toy",44,0.7,0.664,0.858,0.0112,1,0.0968,-7.496,1,0.266,173.987,4,0.656,22
"1v9EpPSwqqjksbn4lTxpUt",184532,"Picking You",29,0.0227,0.521,0.609,0.000342,5,0.511,-7.655,1,0.0407,136.069,4,0.363,22
"2kMLvJYtQ3Tcxk7WhlLXqD",188781,"Tremolo",37,0.675,0.637,0.66,0.968,10,0.136,-8.093,1,0.0488,98.01,4,0.381,22
"2ORzpXfnI75Tvtx06z4FdZ",216591,"Turn",30,0.212,0.426,0.708,0.0383,0,0.191,-7.813,1,0.181,189.895,4,0.419,22
"5jNBVAaounXwGugJTsDSqh",100341,"Wire",29,0.349,0.667,0.687,0.926,9,0.137,-11.638,1,0.238,154.957,4,0.91,22
"5zD2LwEFI1gHhLIVPtr9jY",241021,"Border Girl",35,0.462,0.581,0.435,0.529,8,0.117,-8.17,1,0.184,105.601,4,0.447,22
"6dqs8fnEKzvqYta2abiJKN",195445,"In My View",46,0.174,0.402,0.758,0.764,1,0.0592,-7.557,1,0.366,130.579,5,0.442,22
"6RoDIK2n85nJefiu67q9OS",240114,"Wow",37,0.0661,0.443,0.855,0.138,1,0.169,-5.557,1,0.0561,165.846,4,0.144,22
"6Tzv50D47Vy568fYYcVbD8",121170,"See How",42,0.684,0.637,0.555,0.0013,8,0.0856,-8.576,1,0.238,146.122,4,0.415,22
"6Zf1lF3uGZDhEp7DhbkDMh",152654,"Holy Ghost",37,0.248,0.777,0.726,0.00429,2,0.152,-6.85,1,0.155,99.031,4,0.408,22
"7LcIawCmZR3XozBp3Ah89J",161799,"Fee Fi",32,0.702,0.693,0.59,0.0603,5,0.528,-7.711,1,0.0743,104.215,4,0.481,22
"06M3JD8tTezJGzbjFwqInU",303640,"Miki Dora",42,0.661,0.826,0.502,0.196,10,0.0864,-12.31,1,0.047,123.579,4,0.559,23
"1Bbow67SrZrLm350HzPfHZ",256799,"Dracula",26,0.376,0.568,0.846,0.000823,9,0.0873,-8.2,1,0.051,126.862,4,0.379,23
"1zNaGvYRFdsDJsO5SnNgzl",290786,"Time",27,0.121,0.606,0.725,0.305,0,0.109,-9.079,1,0.0307,123.052,4,0.75,23
"2rppajo8spWiIzZfK962ZN",328200,"Skipping School",26,0.0929,0.422,0.657,0.404,2,0.0924,-8.011,1,0.0319,89.952,4,0.0553,23
"2yPk75TgsIQyQU2NKepVwo",246306,"Blue Rose",39,0.00492,0.643,0.732,0.043,7,0.136,-6.769,1,0.0376,106.953,4,0.342,23
"2ZRbDz4VR59Xbulv42mIEO",363760,"L.A.",38,0.178,0.612,0.633,0.0749,7,0.0839,-8.463,1,0.0334,132.986,4,0.155,23
"3MuZrrcX0Ko3lgvbfLA7mU",346493,"Believe",39,0.124,0.549,0.697,0.0385,10,0.105,-7.952,0,0.0228,94.528,4,0.6,23
"3tFKaFLBjViuKO4dPUnqHg",50200,"Intro",26,0.914,0.347,0.13,0.67,11,0.126,-13.96,0,0.0306,76.388,5,0.27,23
"3xlKtzpYffqMHzt08nUUyt",181653,"Calling Paul the Suffering",27,0.246,0.73,0.713,0.0318,7,0.0741,-8.414,1,0.0403,84.01,4,0.926,23
"4Kl7toOCpbIuItEG7ylhl8",300066,"Freedom",25,0.327,0.41,0.532,0.0711,3,0.0813,-9.82,1,0.0316,107.019,4,0.216,23
"4PiSthCSERLkTL2t3FicZR",163840,"Satudarah",25,0.847,0.452,0.265,0.0239,4,0.245,-12.992,1,0.0302,111.972,4,0.0871,23
"12TOa8pzhbLTWh1vxIsPMp",202754,"Nuestro Planeta (feat. Reykon)",54,0.0927,0.871,0.55,0.000742,0,0.0788,-6.113,0,0.0613,96.018,4,0.448,24
"1HA2V2EfAgJUBVOju4YfiB",177697,"Just A Stranger (feat. Steve Lacy)",68,0.127,0.745,0.672,0,9,0.103,-5.738,1,0.0346,108.031,4,0.641,24
"1otG6j1WHNvl9WgXLWkHTo",207454,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",79,0.301,0.702,0.659,0.00201,4,0.218,-6.766,0,0.13,79.64,4,0.843,24
"2dDzrUEDCKXaLViMPa1jo5",201000,"In My Dreams",54,0.0195,0.606,0.839,1.96e-05,0,0.15,-5.115,1,0.0297,165.951,4,0.907,24
"2Tl0t18jgqJo0S7Fs2iy50",136342,"Body Language - Intro",53,0.639,0.387,0.706,0.00404,9,0.285,-8.74,1,0.128,115.956,4,0.588,24
"3iv26BUAWSn83q8rhGKPE8",216982,"Flight 22",57,0.415,0.635,0.646,0.00055,10,0.42,-5.246,1,0.0462,117.956,3,0.344,24
"3P4gLPPOHIRQ5j6PC1hNa5",190375,"Tomorrow",54,0.116,0.644,0.591,3.5e-05,2,0.141,-7.218,0,0.0296,107.034,4,0.494,24
"4FZOSDwALdWxcGcRbwXWJ8",204289,"Tyrant (feat. Jorja Smith)",61,0.142,0.422,0.471,0,3,0.112,-8.784,0,0.18,82.433,4,0.62,24
"54IbnYEdA3ymfxv07WgN3b",186181,"Your Teeth In My Neck",68,0.0696,0.853,0.604,1.65e-06,3,0.135,-5.794,0,0.0511,116,4,0.86,24
"5n1WeUNWJIjs9ueYD4v0Pt",172357,"Killer",54,0.129,0.622,0.638,1e-05,0,0.362,-6.291,1,0.043,140.005,4,0.646,24
"5oJAaPRS2EzNIc8EWIbucE",243864,"Miami (feat. BIA)",54,0.00382,0.624,0.785,0,11,0.0883,-5.634,0,0.034,95.933,4,0.656,24
"5RcuACCOhgoc4ZH57AVCLA",185239,"Feel Like A Fool",53,0.0245,0.7,0.812,0,3,0.102,-4.8,1,0.0311,107.983,4,0.855,24
"66p59VAALXRlp777aP1Wom",159852,"Coming Home - Interlude",49,0.337,0.624,0.544,3.49e-06,7,0.122,-8.004,1,0.0998,87.931,4,0.293,24
"6LOZws7T3jqZz78unPgFF9",199505,"Dead To Me",77,0.432,0.675,0.761,0,4,0.102,-4.469,0,0.0466,119.001,4,0.428,24
"7N3c9CKUmRqrt3dDvGWBWG",113270,"Gotta Get Up - Interlude",58,0.605,0.488,0.381,0.0872,3,0.0776,-8.095,0,0.0498,140.941,4,0.217,24
"0JkY7NBGdF9bqbfOwah7UL",70013,"Tenth Avenue Freeze-Out (Introduction) - Live at the Walter Kerr Theatre, New York, NY - July 2018",21,0.559,0.511,0.181,0,9,0.603,-23.955,1,0.947,200.9,3,0.381,25
"1HeIA8Es0YmMzx9wsW0jLK",264840,"The Wish - Live at the Walter Kerr Theatre, New York, NY - July 2018",31,0.816,0.508,0.286,0,7,0.7,-11.786,1,0.0902,126.14,3,0.252,25
"1ROdEjSQNMGFvckeRu68SE",476013,"Tenth Avenue Freeze-Out - Live at the Walter Kerr Theatre, New York, NY - July 2018",28,0.721,0.441,0.318,0,10,0.802,-11.947,1,0.0904,145.965,5,0.217,25
"1VkhHPBER6TR0yfk7aZrgu",215920,"The Promised Land (Introduction Part 1) - Live at the Walter Kerr Theatre, New York, NY - July 2018",23,0.793,0.566,0.399,0,8,0.325,-20.529,1,0.942,126.396,3,0.33,25
"2RskkQc3xmgs3peuYtXrDU",369680,"The Wish (Introduction) - Live at the Walter Kerr Theatre, New York, NY - July 2018",23,0.723,0.585,0.287,0,5,0.109,-20.616,1,0.948,142.9,4,0.285,25
"2TaM61A70gNH7wuHt92itD",199093,"Thunder Road (Introduction) - Live at the Walter Kerr Theatre, New York, NY - July 2018",23,0.633,0.604,0.321,0,8,0.299,-21.37,0,0.933,124.076,3,0.365,25
"35BFaUG8cC4VLu4S07K6hJ",268906,"My Father's House (Introduction) - Live at the Walter Kerr Theatre, New York, NY - July 2018",24,0.568,0.633,0.256,0,9,0.287,-23.433,1,0.941,129.064,4,0.274,25
"3TM0Ohnzg5npnrXtPYi95H",224320,"My Hometown (Introduction Part 1) - Live at the Walter Kerr Theatre, New York, NY - July 2018",24,0.824,0.541,0.314,0,5,0.43,-18.534,1,0.934,93.324,3,0.618,25
"4F4jhvc8RtnQlErUunYMkA",239786,"The Promised Land - Live at the Walter Kerr Theatre, New York, NY - July 2018",32,0.846,0.404,0.157,0,5,0.866,-15.822,1,0.181,181.657,4,0.386,25
"4t5vA7diJvcFGHMAEDrWzy",328440,"Thunder Road - Live at the Walter Kerr Theatre, New York, NY - July 2018",30,0.927,0.431,0.119,0,4,0.694,-14.959,1,0.0527,136.623,3,0.239,25
"4XC1US7ZHyZ6Gpa19zjuJS",256586,"Born In the U.S.A. (Introduction Part 1) - Live at the Walter Kerr Theatre, New York, NY - July 2018",22,0.761,0.613,0.177,0,9,0.416,-22.738,1,0.93,138.561,3,0.423,25
"5cvu6MI9Hezs3NRU6ttFB5",224000,"The Promised Land (Introduction Part 2) - Live at the Walter Kerr Theatre, New York, NY - July 2018",22,0.719,0.585,0.307,0,5,0.843,-20.515,0,0.937,135.594,5,0.492,25
"5i7bDQUNHlTsRMJBVYJ032",216853,"My Hometown (Introduction Part 2) - Live at the Walter Kerr Theatre, New York, NY - July 2018",24,0.908,0.491,0.135,0,0,0.113,-17.27,1,0.22,76.931,3,0.265,25
"6LysH2MCHSCm6GnKWScHHA",719613,"Growin' Up - Live at the Walter Kerr Theatre, New York, NY - July 2018",29,0.837,0.483,0.255,0,0,0.719,-15.05,1,0.444,123.096,4,0.342,25
"6TGhSdj9CaXcxTHLjbNNYL",284520,"Born In the U.S.A. - Live at the Walter Kerr Theatre, New York, NY - July 2018",29,0.746,0.429,0.277,7.78e-06,2,0.708,-14.636,1,0.343,136.436,4,0.246,25
"6W0Ja06Dh9Dj1Q7wAkFyea",382853,"My Father's House - Live at the Walter Kerr Theatre, New York, NY - July 2018",29,0.825,0.431,0.0793,0,4,0.692,-19.061,1,0.0978,139.283,5,0.389,25
"78Mb1ZQcZ3zE464LiV5YqS",255026,"The Promised Land (Introduction Part 3) - Live at the Walter Kerr Theatre, New York, NY - July 2018",21,0.758,0.527,0.254,0,10,0.257,-23.001,1,0.94,79.37,5,0.214,25
"7fRzEhB9YD9lKfm05F3CC9",226240,"Born In the U.S.A. (Introduction Part 2) - Live at the Walter Kerr Theatre, New York, NY - July 2018",21,0.707,0.551,0.202,0,9,0.443,-21.285,1,0.939,160.258,5,0.205,25
"7G7UNs17d0Grqk63M2MAwu",239613,"My Hometown - Live at the Walter Kerr Theatre, New York, NY - July 2018",36,0.839,0.438,0.246,0.000797,5,0.721,-15.734,1,0.0633,122.72,4,0.273,25
"7jTBodGQzYdcXbiTIz5GEe",124306,"Growin' Up (Introduction) - Live at the Walter Kerr Theatre, New York, NY - July 2018",26,0.848,0.572,0.343,0,8,0.815,-19.949,1,0.942,110.737,1,0.453,25
"0hpe5iknK4gkuyxhOeXapZ",353083,"Pretending",30,0.657,0.204,0.423,0.823,2,0.116,-11.55,1,0.0413,137.06,4,0.0371,26
"0og7tBnL1cZplxYyFmIllM",108500,"Not Okay",33,0.0149,0.52,0.436,0.71,1,0.113,-10.104,1,0.0729,90.774,5,0.296,26
"0y4YmA9UGpQnWdIFbWBHu0",236937,"Faceshopping",47,0.0528,0.636,0.441,0.00152,1,0.0684,-7.273,1,0.247,114.045,4,0.304,26
"292h0AOEEmddv9wIWnrDl4",212213,"Is It Cold In The Water?",43,0.000781,0.233,0.39,0.000228,0,0.141,-6.943,0,0.0336,159.667,4,0.0565,26
"30lIB7UwSLy5qgkfYZEtB1",194437,"Ponyboy",44,0.000497,0.823,0.381,0.000542,1,0.14,-7.372,1,0.0889,107.996,4,0.46,26
"68RqzBNbrTlT5RPygZM4BM",280286,"Infatuation",38,0.195,0.355,0.335,0.0208,7,0.122,-10.414,0,0.0357,74.533,4,0.0395,26
"6GoLARmR2OZl2EldehFrsA",232806,"Immaterial",53,0.115,0.776,0.717,0.00755,2,0.327,-4.897,1,0.0836,139.995,4,0.828,26
"6RKTMn7ZVVUG6eCOgi3orZ",546356,"Whole New World/Pretend World",34,0.0014,0.477,0.55,0.461,1,0.636,-9.357,1,0.0901,124.548,4,0.211,26
"7nKiLyUUSbNUwaoMBzBeQO",230624,"It's Okay To Cry",43,0.395,0.579,0.232,0.0553,8,0.344,-18.228,1,0.0434,127.151,4,0.2,26
"0gZrQCif4D0dZZKuiL6QGu",208733,"Daddy I Told You",16,0.384,0.626,0.454,0.000283,3,0.109,-9.031,1,0.026,141.438,4,0.486,27
"0pNMGl99ohJrxz0O3ardvu",231746,"Wild Love",26,0.139,0.431,0.587,0.00183,4,0.19,-6.779,0,0.0379,187.888,4,0.549,27
"19lc05U8xl2W3xhfoRlqyt",218506,"Paying Attention",12,0.131,0.37,0.442,0.00576,9,0.106,-8.106,1,0.027,136.46,4,0.24,27
"3dE0WEkb3vzlryuLsTzdDk",146053,"She Wakes Me Up (Rescue Me)",12,0.025,0.549,0.679,2.57e-06,0,0.144,-6.519,1,0.0292,118.529,4,0.851,27
"3LDP9UpwCQ3jJsVXMgnXMJ",205933,"Hard on a Heart",19,0.0676,0.558,0.487,0.00104,0,0.105,-8.615,0,0.0249,108.966,4,0.365,27
"4JhU7xfwO62JH5y0dJvCB4",207733,"Rita",11,0.212,0.44,0.585,8.41e-06,2,0.197,-7.848,1,0.0292,77.767,4,0.441,27
"4wLm60UxOHqK5nSnugw6vx",268866,"Orphan",21,0.435,0.383,0.353,1.41e-05,0,0.123,-7.588,1,0.027,109.385,3,0.213,27
"5ndw6xMnvzCiv5wiNAJYzL",224573,"I'm Trying To",12,0.091,0.503,0.404,0.00403,9,0.114,-9.824,1,0.0265,132.904,4,0.276,27
"5YXlI9So0D3gV5PMNM5rLd",233573,"This Heaven",12,0.254,0.541,0.372,0.000744,5,0.112,-9.633,1,0.0253,103.311,4,0.211,27
"6SEDE7wvAnAtfdhu1zbUzi",232186,"Hands on You",43,0.0313,0.588,0.415,1.39e-05,9,0.155,-8.912,0,0.0284,94.99,4,0.307,27
"7a3uzEh9O2Bj2z3cwtqr4g",193173,"Keys to the Kingdom",12,0.721,0.548,0.318,0.0143,2,0.118,-10.168,1,0.0362,72.961,4,0.367,27
"7p0cczmjoJQWTj7qzWn44A",230533,"Mother's Daughter",17,0.0818,0.54,0.557,8.09e-06,4,0.107,-7.655,1,0.0273,108.592,4,0.513,27
"0sP2ABoDhiBU2u0n0YCYrt",199240,"Anybody Else",6,0.656,0.647,0.586,5.11e-06,0,0.159,-10.517,1,0.0295,115.124,4,0.781,28
"1mF99jzxycfEmQgpUQXj4A",275746,"O’Keeffe",9,0.0898,0.273,0.423,1.5e-05,2,0.182,-11.786,1,0.0357,69.595,4,0.235,28
"27aWSTjAHkbhUn0dczN6rI",186200,"It Can’t Be Love Unless It Hurts",20,0.0334,0.579,0.58,0.000255,0,0.1,-10.12,0,0.03,118.074,4,0.689,28
"2leiSHmQh2Az2jQPZPswvm",209493,"Deep in the Night",10,0.665,0.462,0.34,0.000391,5,0.112,-13.105,1,0.0292,114.454,4,0.215,28
"30joEmyKxqq9rota8KbxUZ",211800,"Home & Dry",16,0.546,0.644,0.415,1e-05,7,0.104,-11.955,1,0.0341,122.952,4,0.161,28
"4NJbrfMggFTyJkcFQnxfo6",199440,"The Honeymooners",7,0.172,0.462,0.668,1.85e-05,4,0.141,-8.371,1,0.0319,120.984,4,0.427,28
"4NUCmhb6k5YsITNDV8tnhj",341266,"2006",8,0.535,0.307,0.262,4.07e-05,2,0.126,-12.305,1,0.033,99.955,4,0.396,28
"51EX3c32V4w0e1njHXvjgK",165106,"Cellophane Girl",12,0.112,0.526,0.669,2.24e-05,11,0.193,-9.743,1,0.0473,165.139,4,0.788,28
"6jyNl1VJOhIfymmbJdYKg6",281400,"Jacqueline",10,0.887,0.352,0.282,0.00107,9,0.0955,-12.207,1,0.0285,172.012,3,0.174,28
"7IneQKAsbsdQ4fMCftYhTd",293613,"Alabama",17,0.0249,0.591,0.723,0.00885,9,0.152,-9.466,1,0.028,124.063,4,0.811,28
"0tmS9nb6CnDd6PNn4J0XWF",203386,"Six Wave Hold-Down",35,3.18e-06,0.385,0.991,0.106,7,0.363,-4.035,0,0.0472,77.268,4,0.514,29
"2AXxlfMcMmIlZqwUzFhOvL",77773,"Why Don't It Sink In?",18,4.3e-06,0.209,0.913,0.894,4,0.319,-4.091,0,0.0713,159.488,4,0.258,29
"2i2gaGwA7kCr6g3Qab9NFI",201906,"Death of a Sportsman",13,2.03e-05,0.415,0.961,0.716,2,0.0841,-3.851,1,0.0696,81.528,4,0.373,29
"2nY1XPBZenOV4hChjOSLnq",156213,"Death Camp Fantasy",21,1.7e-06,0.391,0.976,0.383,2,0.365,-4.394,1,0.0501,83.219,4,0.673,29
"3YAELlsDohQinSGzh9deVV",229746,"Death Doula",13,3.22e-06,0.462,0.931,0.046,11,0.285,-4.236,0,0.0414,132.489,4,0.524,29
"41FejWHq7acmSQUMTAxLsB",238293,"Jericho Sirens",17,2.02e-06,0.373,0.85,0.818,1,0.229,-4.583,0,0.034,134.727,4,0.201,29
"4bGhsd3PQ8Sb4moHOSYDCV",131693,"Candid Cameras",15,1.01e-05,0.21,0.936,0.939,3,0.141,-3.678,1,0.045,143.187,3,0.258,29
"4ydZLdnDqjIyboRZfhpfbU",169933,"I Need a Doctor",22,3.68e-06,0.309,0.995,0.91,5,0.362,-3.969,0,0.0986,82.722,4,0.364,29
"5iXIc7cJGNUnAUY4CRt51c",211720,"Having Another?",16,2.99e-05,0.19,0.978,0.112,11,0.315,-3.639,0,0.0766,154.586,3,0.328,29
