,Id,Name,Artist,Released,RYM Rating,Genres,Descriptors,Language,Track listing,Colorscheme,Ranked,Num_of_RYM_Ratings
0,honeyblood2019inpght,In Plain Sight,Honeyblood,24 May 2019,2.85,"Indie Rock
Indie Pop, Garage Rock, Power Pop, Noise Pop",female vocals,English,"[""She's a Nightmare"", 'The Third Degree', 'A Kiss from the Devil', 'Gibberish', 'The Tarantella', 'Take the Wheel', 'Touch', 'Glimmer', ""You're a Trick"", 'Twisting the Aces', 'Harmless']","['#9a9581', '#544c39', '#898b80', '#695942']",,104
0,nas2019thesii,The Lost Tapes 2,Nas,19 July 2019,2.63,"East Coast Hip Hop, Conscious Hip Hop","conscious,  urban,  male vocals,  boastful,  rhythmic,  introspective",English,"['No Bad Energy', 'Vernon Family', 'Jarreau of Rap (Skatt Attack)', 'Lost Freestyle', 'Tanasia', 'Royalty', 'Who Are You', 'Adult Film', 'War Against Love', 'The Art of It', 'Highly Favored', 'Queens Wolf', 'It Never Ends', 'You Mean the World to Me', 'QueensBridge Politics', 'Beautiful Life']","['#878787', '#a4a5b1', '#b0aeaf', '#a2a3b5', '#585657']",,1332
0,khalid2019frerit,Free Spirit,Khalid,5 April 2019,2.39,"Contemporary R&B, Alt-Pop
Alternative R&B, Electropop, Neo-Soul","love,  male vocals",English,"['Intro', 'Bad Luck', 'My Bad', 'Better', 'Talk', 'Right Back', 'Don’t Pretend', 'Paradise', 'Hundred', 'Outta My Head', 'Free Spirit', 'Twenty One', 'Bluffin’', 'Self', 'Alive', 'Heaven', 'Saturday Nights']","['#842a08', '#bbc8b6', '#d8d2a2', '#5fa1d5', '#ecd891', '#fdd657', '#d9651c', '#a59484', '#9d540f', '#594c3b']",,864
0,weezer2019weebum,Weezer [Teal Album],Weezer,24 January 2019,2.1,"Pop Rock
Power Pop, Synthpop, Alternative Rock","playful,  quirky,  male vocals,  melodic,  eclectic,  energetic,  novelty,  humorous,  uplifting,  warm,  passionate",English,"['Africa', 'Everybody Wants to Rule the World', 'Sweet Dreams (Are Made of This)', 'Take On Me', 'Happy Together', 'Paranoid', 'Mr. Blue Sky', 'No Scrubs', 'Billie Jean', 'Stand by Me']","['#1cbcbc', '#c0c5c2', '#cd9cba', '#85dde1']",,5448
0,homeshake2019helium,Helium,HOMESHAKE,15 February 2019,2.65,"Alternative R&B, Bedroom Pop
Chillwave, Indietronica","sparse,  mellow,  atmospheric,  peaceful,  androgynous vocals,  sensual,  nocturnal,  soft,  male vocals,  soothing,  calm,  lo-fi",English,"['Early', 'Anything at All', 'Like Mariah', 'Heartburn', 'All Night Long', 'Trudi and Lou', 'Just Like My', 'Nothing Could Be Better', 'Other Than', 'Salu Says Hi', 'Another Thing', 'Couch Cushion', '(Secret Track)']","['#ea8841', '#fe973a', '#cc6542', '#fda038']",,661
0,hollywoodvampires2019risise,Rise,Hollywood Vampires,21 June 2019,2.77,"Hard Rock
Glam Rock",,English,"['I Want My Now', 'Good People Are Hard to Find', ""Who's Laughing Now"", 'How the Glass Fell', 'The Boogieman Surprise', 'Welcome to Bushwackers', 'The Wrong Bandage', ""You Can't Put Your Arms Around a Memory"", 'Git From Round Me', 'Heroes', 'A Pitiful Beauty', 'New Threat', 'Mr. Spider', 'We Gotta Rise', 'People Who Died', 'Congratulations']","['#fc3d4d', '#a2817a', '#5d1216', '#b22c33']",,152
0,edsheeran2019no6ect,No.6 Collaborations Project,Ed Sheeran,12 July 2019,1.4,"Pop Rap, Contemporary R&B, Pop
Trap, Electropop","male vocals,  boastful,  female vocals,  rhythmic,  repetitive,  melodic",English,"['Beautiful People', 'South of the Border', 'Cross Me', 'Take Me Back to London', 'Best Part of Me', ""I Don't Care"", 'Antisocial', 'Remember the Name', 'Feels', 'Put It All on Me', 'Nothing on You', ""I Don't Want Your Money"", '1000 Nights', 'Way to Break My Heart', 'Blow']","['#7a7a7a', '#cccccc']",,2072
0,morrissey2019calson,California Son,Morrissey,24 May 2019,2.6,"Chamber Pop, Pop Rock
Jangle Pop","male vocals,  melodic,  political,  love",English,"['Morning Starship', ""Don't Interrupt the Sorrow"", 'Only a Pawn in Their Game', 'Suffer the Little Children', 'Days of Decision', ""It's Over"", 'Wedding Bell Blues', 'Loneliness Remembers What Happiness Forgets', 'Lady Willpower', 'When You Close Your Eyes', ""Lenny's Tune"", 'Some Say I Got Devil']","['#c6a9a5', '#b89d9e', '#95a3bb', '#98909f', '#a17b57', '#7f7b7a', '#8d5f4f']",,556
0,thedandywarhols2019whyazy,Why You So Crazy,The Dandy Warhols,25 January 2019,2.27,"Indie Rock, Alternative Rock
Neo-Psychedelia","playful,  psychedelic,  lethargic,  male vocals",English,"[""Fred 'n' Ginger"", 'Terraform', 'Highlife', 'Be Alright', 'Thee Elegant Bum', 'Sins Are Forgiven', 'Next Thing I Know', 'Small Town Girls', 'To the Church', 'Motor City Steel', 'Forever', 'Ondine']","['#c5aeb0', '#858f91', '#d2c47d', '#4a5c50', '#c7c7c5', '#b3d2cc', '#9d8ea1']",,195
0,theavettbrothers2019cloher,Closer Than Together,The Avett Brothers,4 October 2019,2.88,"Americana
Folk Pop","introspective,  male vocals,  political",,"['Bleeding White', 'Tell the Truth', 'We Americans', 'Long Story Short', 'C Sections and Railway Trestles', ""High Steppin'"", 'When You Learn', 'Bang Bang', 'Better Here', ""New Woman's World"", 'Who Will I Hold', 'Locked Up', ""It's Raining Today""]","['#e1dbb9', '#7e807f', '#a3a099', '#b1ac8f']",,99
0,avrillavigne2019heater,Head Above Water,Avril Lavigne,15 February 2019,1.99,"Adult Contemporary
Pop Rock, Pop Soul","female vocals,  passionate,  sentimental,  melancholic,  melodic,  love,  anthemic,  lush,  spiritual",English,"['Head Above Water', 'Birdie', 'I Fell in Love With the Devil', ""Tell Me It's Over"", 'Dumb Blonde', 'It Was in Me', 'Souvenir', 'Crush', 'Goddess', 'Bigger Wow', 'Love Me Insane', 'Warrior']","['#91908c', '#84837f', '#5a5448', '#5c5b57']",,891
0,kanyewest2019jesing,JESUS IS KING,Kanye West,25 October 2019,2.38,"Christian Hip Hop
Gospel, Pop Rap, Alternative R&B","Christian,  spiritual,  male vocals,  uplifting,  optimistic,  triumphant,  passionate,  introspective,  conscious,  warm,  rhythmic,  religious,  female vocals",English,"['Every Hour', 'Selah', 'Follow God', 'Closed on Sunday', 'On God', 'Everything We Need', 'Water', 'God Is', 'Hands On', 'Use This Gospel', 'Jesus Is Lord']","['#cbcbcb', '#0d1da6', '#2444cd', '#101f9e', '#1022aa', '#2c4fd1', '#152ab9', '#1934a5', '#203bc8', '#1d36c6']",,27363
0,weezer2019weebum,Weezer [Black Album],Weezer,1 March 2019,2.09,"Pop Rock, Alt-Pop
Electropop, Power Pop, Alt-Pop","male vocals,  bittersweet,  melodic,  eclectic,  quirky,  rhythmic,  drugs,  introspective,  playful,  humorous,  urban,  energetic,  anthemic",English,"[""Can't Knock the Hustle"", 'Zombie Bastards', 'High as a Kite', 'Living in L.A.', 'Piece of Cake', ""I'm Just Being Honest"", 'Too Many Thoughts in My Head', 'The Prince Who Wanted Everything', 'Byzantine', 'California Snow']","['#7f7f7f', '#9b999a', '#b5b3b4', '#7a7a7a']",,4830
0,lilpump2019harout,Harverd Dropout,Lil Pump,22 February 2019,1.74,"Trap, Southern Hip Hop
Pop Rap","repetitive,  male vocals,  hedonistic,  boastful,  drugs,  party,  vulgar,  humorous,  rebellious,  energetic,  rhythmic,  crime,  sexual",English,"['Drop Out', 'Nu Uh', 'I Love It', 'ION', 'Fasho Fasho', 'Racks on Racks', 'Off White', 'Butterfly Doors', 'Too Much Ice', 'Multi Millionaire', 'Vroom Vroom Vroom', 'Be Like Me', 'Stripper Name', 'Drug Addicts', 'Esskeetit', 'Who Dat']","['#908cb1', '#312160', '#bab4c1', '#25165b', '#ab93d1', '#361c66', '#805cc6', '#5e3a9e']",,3310
0,liampayne2019lp1lp1,LP1,Liam Payne,6 December 2019,1.05,"Contemporary R&B, Electropop
Tropical House, Trap, Dance-Pop","male vocals,  sexual,  sensual,  hedonistic,  party,  rhythmic,  boastful,  love,  breakup,  nocturnal,  longing,  mellow,  melodic",English,"['Stack It Up', 'Remember', 'Heart Meet Break', ""Hips Don't Lie"", 'Tell Your Friends', 'Say It All', 'Rude Hours', 'Live Forever', 'Weekend', 'Both Ways', 'Strip That Down', 'For You (Fifty Shades Freed)', 'Familiar', 'Polaroid', 'Get Low', 'Bedroom Floor', 'All I Want (For Christmas)']","['#8c8481', '#a8a9a7', '#888c98', '#784c4b', '#5f758a']",,438
0,fionaapple2020feters,Fetch the Bolt Cutters,Fiona Apple,17 April 2020,3.74,"Art Pop, Singer-Songwriter, Progressive Pop
Piano Rock, Jazz Pop, Cabaret, Rhythm & Blues","raw,  female vocals,  passionate,  progressive,  rhythmic,  playful,  rebellious,  introspective,  angry,  complex,  poetic,  energetic,  sarcastic,  quirky,  melodic,  manic,  triumphant,  protest,  dense,  aggressive,  conscious,  anxious,  chaotic,  avant-garde",English,"['I Want You to Love Me', 'Shameika', 'Fetch the Bolt Cutters', 'Under the Table', 'Relay', 'Rack of His', 'Newspaper', 'Ladies', 'Heavy Balloon', 'Cosmonauts', 'For Her', 'Drumset', 'On I Go']","['#808080', '#58404e', '#a8a3a9', '#7e7d7b']","#5 for 2020, #1,356 overall",20576
0,bobdylan2020rouays,Rough and Rowdy Ways,Bob Dylan,19 June 2020,3.44,"Singer-Songwriter, Americana
Blues Rock, Chamber Folk","bittersweet,  male vocals,  poetic,  melancholic,  meditative,  history,  mellow,  existential,  death,  lush,  warm,  hypnotic,  abstract,  atmospheric,  sentimental,  deadpan",English,"['I Contain Multitudes', 'False Prophet', 'My Own Version of You', ""I've Made Up My Mind to Give Myself to You"", 'Black Rider', 'Goodbye Jimmy Reed', 'Mother of Muses', 'Crossing the Rubicon', 'Key West (Philosopher Pirate)', 'Murder Most Foul']","['#bdb2ac', '#854f45', '#c6c7ba', '#aa994b']",#292 for 2020,3902
0,perfumegenius2020setely,Set My Heart on Fire Immediately,Perfume Genius,15 May 2020,3.6,"Art Pop
Chamber Pop, Ambient Pop, Neo-Psychedelia","LGBT,  romantic,  male vocals,  sensual,  ethereal,  sentimental,  atmospheric,  lush,  psychedelic,  melancholic,  nocturnal,  introspective,  love,  lonely,  eclectic,  pastoral",English,"['Whole Life', 'Describe', 'Without You', 'Jason', 'Leave', 'On the Floor', 'Your Body Changes Everything', 'Moonbend', 'Just a Touch', 'Nothing at All', 'One More Try', 'Some Dream', 'Borrowed Light']","['#a9a9a9', '#8e8e8e', '#707070', '#989898']","#47 for 2020, #7,646 overall",7397
0,creeper2020sexoid,"Sex, Death & the Infinite Void",Creeper,31 July 2020,3.22,"Pop Rock
Alternative Rock, Glam Rock, Pop Punk, Rock Opera, Gothic Country","male vocals,  female vocals,  anthemic,  concept album,  melodic,  death,  energetic,  eclectic,  cryptic,  satanic,  suicide,  passionate,  hedonistic,  rhythmic",,"['Hallelujah!', 'Be My End', 'Born Cold', 'Cyanide', 'Celestial Violence', 'Annabelle', 'Paradise', 'Poisoned Heart', 'Thorns of Love', 'Four Years Ago', 'Holy War', 'Napalm Girls', 'The Crown of Life', 'Black Moon', 'All My Friends [hidden track]']","['#b0b0b0', '#9b9b9b', '#959595', '#727272']",#908 for 2020,469
0,phoebebridgers2020punher,Punisher,Phoebe Bridgers,19 June 2020,3.71,"Singer-Songwriter, Indie Folk
Indie Rock, Chamber Folk","female vocals,  mellow,  lonely,  sad,  melancholic,  longing,  introspective,  bittersweet,  sentimental,  breakup,  poetic,  nocturnal,  soft,  melodic,  atmospheric,  ethereal,  mysterious,  sombre,  rain,  lush,  apocalyptic,  autumn,  LGBT",English,"['DVD Menu / Garden Song', 'Kyoto', 'Punisher', 'Halloween', 'Chinese Satellite', 'Moon Song', 'Savior Complex', 'ICU', 'Graceland Too', 'I Know the End']","['#8899a3', '#693b3b', '#8e5a5c', '#cf2116']","#10 for 2020, #2,016 overall",17714
0,pasalieu2020senape,Send Them to Coventry,Pa Salieu,13 November 2020,3.45,"Afroswing, UK Hip Hop
UK Drill, Dancehall, Grime","crime,  rhythmic,  political,  repetitive,  urban,  male vocals,  hypnotic,  dense",English,"['Block Boy', ""No Warnin'"", 'Frontline', 'Flip, Repeat', 'Informa', 'Over There', 'Betty', 'Pile Up (Interlude)', 'More Paper', 'Active', 'T.T.M', ""They Don't Know (Interlude)"", 'My Family', 'B***k', 'Energy']","['#7e7e7e', '#7b7c7a', '#a6a5a1', '#808e91']","#19 for 2020, #217 overall",495
0,mosessumney2020grægræ,Græ,Moses Sumney,15 May 2020,3.5,"Art Pop
Neo-Soul, Psychedelic Soul, Progressive Pop, Ambient Pop","lush,  atmospheric,  introspective,  male vocals,  melodic,  passionate,  mellow,  psychedelic,  sombre,  concept album",English,"['Insula', 'Cut Me', 'In Bloom', 'Virile', 'Conveyor', 'boxes', 'Gagarin', 'jill / jack', 'Colouour', 'also also also and and and', 'Neither / Nor', 'Polly', 'Two Dogs', 'Bystanders', 'Me in 20 Years', 'Keeps Me Alive', 'Lucky Me', 'and so I come to isolation', 'Bless Me', 'before you go']","['#9e8d86', '#5a4b50', '#7e7b7a', '#af9ba4', '#c3b6bf', '#82645a', '#a87a6a']",#153 for 2020,3681
0,runthejewels2020rtjtj4,RTJ4,Run the Jewels,3 June 2020,3.71,"Hardcore Hip Hop, Political Hip Hop
Experimental Hip Hop","male vocals,  political,  aggressive,  boastful,  sampling,  conscious,  urban,  energetic,  passionate,  rhythmic,  dark,  protest,  rebellious,  angry,  vulgar,  serious,  drugs,  nocturnal,  technical,  futuristic",English,"['Yankee and the Brave (Ep. 4)', 'Ooh La La', 'Out of Sight', 'Holy Calamafuck', 'Goonies vs. E.T.', 'Walking in the Snow', 'Ju$t', 'Never Look Back', 'The Ground Below', 'Pulling the Pin', 'A Few Words for the Firing Squad (Radiation)']","['#d4076e', '#e6157b', '#ed1f84', '#988f86']","#13 for 2020, #2,274 overall",14758
0,rinasawayama2020sawama,SAWAYAMA,Rina Sawayama,17 April 2020,3.61,"Dance-Pop, Contemporary R&B
Electropop, Alternative Rock, Pop Rock, Alternative Metal","eclectic,  female vocals,  energetic,  passionate,  conscious,  LGBT,  melodic,  warm,  rhythmic,  playful,  introspective,  lush,  love,  urban,  uplifting,  bittersweet,  summer,  alienation,  dense,  boastful,  anthemic",English,"['Dynasty', 'XS', 'STFU!', 'Comme des garçons (Like the Boys)', 'Akasaka Sad', ""Paradisin'"", 'Love Me 4 Me', 'Bad Friend', 'Fuck This World (Interlude)', ""Who's Gonna Save U Now?"", 'Tokyo Love Hotel', 'Chosen Family', 'Snakeskin']","['#ad9d7b', '#b1b09c', '#9f9067', '#6c4a2f']","#39 for 2020, #5,835 overall",13302
0,bccamplight2020shooff,Shortly After Takeoff,BC Camplight,24 April 2020,3.38,"Art Rock, Art Pop
Psychedelic Pop, Chamber Pop, Progressive Pop","psychedelic,  humorous,  quirky,  male vocals,  eclectic,  alienation,  introspective,  deadpan,  melodic,  progressive",English,"[""I Only Drink When I'm Drunk"", 'Ghosthunting', 'Back to Work', 'Cemetery Lifestyle', 'I Want to Be in the Mafia', 'Shortly After Takeoff', 'Arm Around Your Sadness', 'Born to Cruise', 'Angelo']","['#7e7e7e', '#727272', '#bababa', '#969696', '#999997']",#569 for 2020,347
0,haim2020womiii,Women in Music Pt. III,Haim,26 June 2020,3.44,"Indie Pop, Soft Rock
Sophisti-Pop, Indie Folk, Alt-Country","female vocals,  mellow,  melodic,  introspective,  summer,  lonely,  warm,  love,  pessimistic,  sentimental,  breakup,  longing,  rhythmic,  eclectic,  bittersweet,  raw,  depressive,  passionate",English,"['Los Angeles', 'The Steps', 'I Know Alone', 'Up From a Dream', 'Gasoline', '3 AM', ""Don't Wanna"", 'Another Try', 'Leaning on You', ""I've Been Down"", 'Man From the Magazine', 'All That Ever Mattered', 'FUBT', ""Now I'm in It [bonus track]"", 'Hallelujah [bonus track]', 'Summer Girl [bonus track]']","['#846838', '#96907a', '#a8baa4', '#9a927f', '#8d8381', '#d4b69e', '#c3ab89']",#284 for 2020,4367
0,gilscottheron2020werven,Re-Ron,Gil Scott-Heron,1984,3.5,"Electro
Spoken Word",,,"['Re-Ron (Long Version)', 'Re-Ron (Special Mix)']","['#7b7b7b', '#c1c1c1', '#c8c9bb', '#93a5af', '#9c9c9c']",#899 for 1984,31
0,taylorswift2020folore,Folklore,Taylor Swift,24 July 2020,3.41,"Singer-Songwriter, Folk Pop
Chamber Pop, Indie Folk","female vocals,  bittersweet,  love,  soft,  mellow,  introspective,  breakup,  longing,  calm,  melodic,  lush,  romantic,  melancholic,  peaceful,  poetic,  atmospheric,  warm,  autumn,  ballad,  acoustic,  pastoral,  ethereal,  sentimental,  forest,  lonely,  summer,  rain,  spring",English,"['The 1', 'Cardigan', 'The Last Great American Dynasty', 'Exile', 'My Tears Ricochet', 'Mirrorball', 'Seven', 'August', 'This Is Me Trying', 'Illicit Affairs', 'Invisible String', 'Mad Woman', 'Epiphany', 'Betty', 'Peace', 'Hoax']","['#7a7a7a', '#cccccc']",#272 for 2020,11479
0,lauramarling2020sonter,Song for Our Daughter,Laura Marling,10 April 2020,3.58,"Contemporary Folk, Singer-Songwriter
Chamber Folk","female vocals,  introspective,  sentimental,  lush,  acoustic,  mellow,  melancholic,  love,  peaceful,  optimistic,  soothing,  warm",English,"['Alexandra', 'Held Down', 'Strange Girl', 'Only the Strong', 'Blow by Blow', 'Song for Our Daughter', 'Fortune', 'The End of the Affair', 'Hope We Meet Again', 'For You']","['#b5b4b9', '#979298', '#8b6f59', '#989994']","#63 for 2020, #9,626 overall",4960
0,dualipa2020futgia,Future Nostalgia,Dua Lipa,27 March 2020,3.5,"Dance-Pop, Nu-Disco
Synthpop, Funktronica, Electropop","female vocals,  party,  uplifting,  sexual,  playful,  energetic,  rhythmic,  love,  melodic,  romantic,  summer,  warm,  urban,  sensual,  nocturnal,  passionate,  happy,  longing,  triumphant,  hedonistic,  bittersweet,  anthemic,  futuristic",English,"['Future Nostalgia', ""Don't Start Now"", 'Cool', 'Physical', 'Levitating', 'Pretty Please', 'Hallucinate', 'Love Again', 'Break My Heart', 'Good in Bed', 'Boys Will Be Boys']","['#828282', '#bfa2a4', '#6ba3c4', '#626658', '#9f9e9b', '#817a7a', '#b89170', '#73acc9']",#89 for 2020,14488
0,waxahatchee2020saioud,Saint Cloud,Waxahatchee,27 March 2020,3.33,"Singer-Songwriter, Alt-Country
Americana, Indie Pop","warm,  female vocals,  introspective,  melancholic,  love,  bittersweet,  breakup,  poetic",English,"['Oxbow', ""Can't Do Much"", 'Fire', 'Lilacs', 'The Eye', 'Hell', 'Witches', 'War', 'Arkadelphia', 'Ruby Falls', 'St. Cloud']","['#5b4e3d', '#afb9c2', '#a8b1ba', '#7a7a7a']",#581 for 2020,2980
0,yvestumor2020heaind,Heaven to a Tortured Mind,Yves Tumor,3 April 2020,3.64,"Neo-Psychedelia, Art Rock
Psychedelic Soul, Glam Rock, Hypnagogic Pop, Psychedelic Rock","psychedelic,  sensual,  love,  surreal,  passionate,  atmospheric,  androgynous vocals,  noisy,  sexual,  melodic,  dense,  rhythmic,  longing,  sampling,  chaotic,  eclectic,  abstract,  lush,  hypnotic,  male vocals,  apocalyptic,  ethereal,  anxious,  mellow",English,"['Gospel for a New Century', 'Medicine Burn', 'Identity Trade', 'Kerosene!', 'Hasdallen Lights', 'Romanticist', 'Dream Palette', 'Super Stars', 'Folie imposée', 'Strawberry Privilege', 'Asteroid Blues', 'A Greater Love']","['#979bb6', '#bab2b9', '#494d59', '#84979d']","#28 for 2020, #4,473 overall",13878
0,freddiegibbs2020alfedo,Alfredo,Freddie Gibbs & The Alchemist,29 May 2020,3.71,"Gangsta Rap
Jazz Rap, Boom Bap, Drumless","sampling,  male vocals,  drugs,  crime,  violence,  boastful,  urban,  mellow,  lush,  warm,  rhythmic,  hedonistic,  Islamic,  introspective,  atmospheric,  vulgar,  sombre",English,"['1985', 'God Is Perfect', 'Scottie Beam', 'Look at Me', 'Frank Lucas', 'Something to Rap About', 'Baby $Hit', 'Babies & Fools', 'Skinny Suge', 'All Glass']","['#baa48d', '#d4d182', '#848a80', '#c7c491']","#16 for 2020, #2,590 overall",13792
0,brucespringsteen2020letyou,Letter to You,Bruce Springsteen,23 October 2020,3.41,"Heartland Rock, Singer-Songwriter","male vocals,  sentimental,  uplifting,  melodic,  triumphant,  bittersweet,  passionate,  anthemic,  death",English,"[""One Minute You're Here"", 'Letter to You', ""Burnin' Train"", 'Janey Needs a Shooter', 'Last Man Standing', 'The Power of Prayer', 'House of a Thousand Guitars', 'Rainmaker', 'If I Was the Priest', 'Ghosts', 'Song for Orphans', ""I'll See You in My Dreams""]","['#b1aaa0', '#6a5f59', '#928886', '#695c53', '#b0aca9']",#413 for 2020,1361
0,neilyoung2020homown,Homegrown,"Neil Young
Neil Young Archives Special Release Series",19 June 2020,3.56,"Singer-Songwriter, Country Rock
Folk Rock, Americana","male vocals,  breakup,  introspective,  pastoral,  folklore,  calm",English,"['Separate Ways', 'Try', 'Mexico', 'Love Is a Rose', 'Homegrown', 'Florida', 'Kansas', ""We Don't Smoke It No More"", 'White Line', 'Vacancy', 'Little Wing', 'Star of Bethlehem']","['#857494', '#a56349', '#6d6445', '#805d23', '#c69b4c', '#bd942a', '#c7ac7a', '#a46449', '#d49d65', '#e3b859']",#385 for archival,1616
0,mysteryjets2020abiats,A Billion Heartbeats,Mystery Jets,3 April 2020,2.93,"Indie Rock
Indie Pop",,English,"['Screwdriver', 'Petty Drone', 'History Has Its Eyes on You', 'A Billion Heartbeats', 'Endless City', 'Hospital Radio', 'Cenotaph', 'Campfire Song', 'Watching Yourself Slowly Disappear', 'Wrong Side of the Tracks']","['#c9c4be', '#9d9892', '#97948f', '#b0bebf', '#8e8586', '#c3bdae', '#b7a99c']",,179
